#metric_id,frequency_type,subject,measure,gdf_id,graph_id,discovery_ts
030002007215000001000000060000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000060000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000060000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000060000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000060000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000060000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens6,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000070000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000070000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000070000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000070000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000070000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000070000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000070000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000070000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000070000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000070000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000070000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000070000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000070000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000070000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000070000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000070000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens7,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000080000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000080000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000080000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000080000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000080000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000080000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000080000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000080000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000080000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000080000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000080000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000080000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000080000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000080000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000080000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000080000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens8,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
030002007215000001000000090000001A00000000000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Throughput (Kbps),10029,1,1617690411
030002007215000001000000090000001A00000001000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts OK/Sec,10029,2,1617690411
030002007215000001000000090000001A00000002000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Error/Sec,10029,3,1617690411
030002007215000001000000090000001A00000003000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Dropped/Sec,10029,4,1617690411
030002007215000001000000090000001A00000004000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts FIFO Error/Sec,10029,5,1617690411
030002007215000001000000090000001A00000005000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts Frame Error/Sec,10029,6,1617690411
030002007215000001000000090000001A00000006000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts compressed/Sec,10029,7,1617690411
030002007215000001000000090000001A00000007000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Received Pkts multicast/Sec,10029,8,1617690411
030002007215000001000000090000001A00000008000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Throughput (Kbps),10029,9,1617690411
030002007215000001000000090000001A00000009000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts OK/Sec,10029,10,1617690411
030002007215000001000000090000001A0000000A000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Error/Sec,10029,11,1617690411
030002007215000001000000090000001A0000000B000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts Dropped/Sec,10029,12,1617690411
030002007215000001000000090000001A0000000C000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts FIFO Error/Sec,10029,13,1617690411
030002007215000001000000090000001A0000000D000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts colls/Sec,10029,14,1617690411
030002007215000001000000090000001A0000000E000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts carrier/Sec,10029,15,1617690411
030002007215000001000000090000001A0000000F000000,2,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-2-0-0>Interface:ens9,MGType:Network Metrics>MGroup:Network traffic>Metric:Transmitted Pkts compressed/Sec,10029,16,1617690411
03000200C811000004000000000000001700010000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:User CPU Busy (Pct),10010,1,1617690411
03000200C811000004000000000000001700010001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:Nice CPU Busy (Pct),10010,2,1617690411
03000200C811000004000000000000001700010002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:System CPU Busy (Pct),10010,3,1617690411
03000200C811000004000000000000001700010003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:IOWait CPU (Pct),10010,4,1617690411
03000200C811000004000000000000001700010004000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:IRQ CPU (Pct),10010,5,1617690411
03000200C811000004000000000000001700010005000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:Soft IRQ CPU (Pct),10010,6,1617690411
03000200C811000004000000000000001700010006000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:Steal CPU (Pct),10010,7,1617690411
03000200C811000004000000000000001700010007000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:Guest CPU (Pct),10010,8,1617690411
03000200C811000004000000000000001700010008000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU0,MGType:System Metrics>MGroup:MPStat Linux>Metric:Idle CPU (Pct),10010,9,1617690411
03000200C811000004000000010000001700010000000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU1,MGType:System Metrics>MGroup:MPStat Linux>Metric:User CPU Busy (Pct),10010,1,1617690411
03000200C811000004000000010000001700010001000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU1,MGType:System Metrics>MGroup:MPStat Linux>Metric:Nice CPU Busy (Pct),10010,2,1617690411
03000200C811000004000000010000001700010002000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU1,MGType:System Metrics>MGroup:MPStat Linux>Metric:System CPU Busy (Pct),10010,3,1617690411
03000200C811000004000000010000001700010003000000,1,customer:Default>application:Default>Tier:cprod-acc-redis>Server:cprod-acc-redis-5-0-0>Processor:CPU1,MGType:System Metrics>MGroup:MPStat Linux>Metric:IOWait CPU (Pct),10010,4,1617690411
